cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
878927	2007	0001193125-08-043137.txt	10-K	OLD DOMINION FREIGHT LINE	2008-02-29	https://www.sec.gov/Archives/edgar/data/878927/0001193125-08-043137.txt	24617	OLD DOMINION FREIGHT	679580100	ODFL	12	17531	4213	981.048	23.11	37.285
718924	2007	0001144204-07-069539.txt	10-K	SPAN AMERICA MEDICAL SYSTEMS	2007-12-28	https://www.sec.gov/Archives/edgar/data/718924/0001144204-07-069539.txt	9916	SPAN-AMERICA MEDICAL SYS INC	846396109	SPAN	9	17439	3842	23.969	18.8	2.775
861361	2007	0001157523-08-001545.txt	10-K	BE AEROSPACE	2008-02-20	https://www.sec.gov/Archives/edgar/data/861361/0001157523-08-001545.txt	21487	B/E AEROSPACE INC	073302101	BEAV	12	17531	2531	1772	52.9	93.1
927355	2007	0001104659-07-047295.txt	10-K	TESSCO TECHNOLOGIES	2007-06-13	https://www.sec.gov/Archives/edgar/data/927355/0001104659-07-047295.txt	30714	TESSCO TECHNOLOGIES INC	872386107	TESS	3	17622	5065	143.799	15	5.174
9263	2007	0001193125-08-143428.txt	10-K	BAKER MICHAEL	2008-06-30	https://www.sec.gov/Archives/edgar/data/9263/0001193125-08-143428.txt	1974	BAKER (MICHAEL) CORP	057149106	BKR	12	17531	8711	276.35	41.1	8.81
310569	2007	0001068800-08-000087.txt	10-K	ANHEUSER-BUSCH COMPANIES,	2008-02-29	https://www.sec.gov/Archives/edgar/data/310569/0001068800-08-000087.txt	1663	ANHEUSER-BUSCH COS INC	035229103	BUD.2	12	17531	2082	17155	52.34	721.3
911177	2007	0001104659-07-049370.txt	10-K	CASELLA WASTE SYSTEMS	2007-06-22	https://www.sec.gov/Archives/edgar/data/911177/0001104659-07-049370.txt	65702	CASELLA WASTE SYS INC  -CL A	147448104	CWST	4	17652	4953	836.087	10.66	25.454
1156388	2007	0000950124-08-001136.txt	10-K	BIG 5 SPORTING GOODS	2008-03-10	https://www.sec.gov/Archives/edgar/data/1156388/0000950124-08-001136.txt	145041	BIG 5 SPORTING GOODS CORP	08915P101	BGFV	12	17531	5940	403.923	14.42	22.013
1089976	2007	0000950137-08-002992.txt	10-K	PACTIV	2008-02-29	https://www.sec.gov/Archives/edgar/data/1089976/0000950137-08-002992.txt	125533	PACTIV CORP	695257105	PTV	12	17531	3089	3765	26.63	130.44
739608	2007	0000950134-07-023193.txt	10-K	PENFORD	2007-11-08	https://www.sec.gov/Archives/edgar/data/739608/0000950134-07-023193.txt	11748	PENFORD CORP	707051108	PENX	8	17409	2040	288.388	35.3	9.118
1330849	2007	0000950134-08-003512.txt	10-K	HERCULES OFFSHORE,	2008-02-27	https://www.sec.gov/Archives/edgar/data/1330849/0000950134-08-003512.txt	164607	HERCULES OFFSHORE INC	427093307	HEROQ	12	17531	1381	3642.539	23.78	88.857
1342960	2007	0001193125-08-058998.txt	10-K	DIVX	2008-03-17	https://www.sec.gov/Archives/edgar/data/1342960/0001193125-08-058998.txt	174471	DIVX INC	255413106	DIVX.1	12	17531	7373	200.888	14	34.723
880807	2007	0001193125-07-135819.txt	10-K	AMERICAN SUPERCONDUCTOR CORP	2007-06-14	https://www.sec.gov/Archives/edgar/data/880807/0001193125-07-135819.txt	24795	AMERICAN SUPERCONDUCTOR CP	030111207	AMSC	3	17622	3621	261.234	23.19	41.542
895665	2007	0000950124-08-001582.txt	10-K	SUPERCONDUCTOR TECHNOLOGIES	2008-03-27	https://www.sec.gov/Archives/edgar/data/895665/0000950124-08-001582.txt	27913	SUPERCONDUCTOR TECHNOLOGIES	867931503	SCON	12	17531	8731	16.625	5.55	12.511
1021635	2007	0001021635-08-000045.txt	10-K	OGE ENERGY	2008-02-28	https://www.sec.gov/Archives/edgar/data/1021635/0001021635-08-000045.txt	8113	OGE ENERGY CORP	670837103	OGE	12	17531	4922	5237.8	36.29	91.8
1037038	2007	0000950123-07-008115.txt	10-K	POLO RALPH LAUREN	2007-05-30	https://www.sec.gov/Archives/edgar/data/1037038/0000950123-07-008115.txt	64891	RALPH LAUREN CORP	751212101	RL	3	17622	2320	4365.5	58.29	99.5
791908	2007	0001193125-08-052901.txt	10-K	XOMA LTD	2008-03-11	https://www.sec.gov/Archives/edgar/data/791908/0001193125-08-052901.txt	12252	XOMA CORP	98419J107	XOMA	12	17531	2836	84.815	3.39	131.958
1010086	2007	0001169232-08-001322.txt	10-K	SIGA TECHNOLOGIES	2008-03-13	https://www.sec.gov/Archives/edgar/data/1010086/0001169232-08-001322.txt	65376	SIGA TECHNOLOGIES INC	826917106	SIGA	12	17531	2836	10.589	3.08	33.938
40704	2007	0000897101-07-001522.txt	10-K	GENERAL MILLS	2007-07-26	https://www.sec.gov/Archives/edgar/data/40704/0000897101-07-001522.txt	5071	GENERAL MILLS INC	370334104	GIS	5	17683	2040	19041.6	63.2	337.5
92416	2007	0001193125-08-043574.txt	10-K	SOUTHWEST GAS	2008-02-29	https://www.sec.gov/Archives/edgar/data/92416/0001193125-08-043574.txt	9890	SOUTHWEST GAS CORP	844895102	SWX	12	17531	4923	3670.188	29.77	42.806
1062530	2007	0000950137-08-003076.txt	10-K	DIGITAL RIVER INC	2008-02-29	https://www.sec.gov/Archives/edgar/data/1062530/0000950137-08-003076.txt	113362	DIGITAL RIVER INC	25388B104	DRIV	12	17531	5045	1127.744	33.07	40.549
1108058	2007	0001193125-08-042070.txt	10-K	MICROTUNE	2008-02-28	https://www.sec.gov/Archives/edgar/data/1108058/0001193125-08-042070.txt	135805	MICROTUNE INC	59514P109	TUNE	12	17531	3674	117.309	6.53	53.999
313478	2007	0001104659-08-012069.txt	10-K	HKN,	2008-02-21	https://www.sec.gov/Archives/edgar/data/313478/0001104659-08-012069.txt	5475	HKN INC	40420K707	HKNI	12	17531	1311	110.465	8.05	9.768
73756	2007	0000950129-08-001240.txt	10-K	OCEANEERING INTERNATIONAL	2008-02-27	https://www.sec.gov/Archives/edgar/data/73756/0000950129-08-001240.txt	8079	OCEANEERING INTERNATIONAL	675232102	OII	12	17531	1389	1531.44	67.35	55.075
200406	2007	0000950123-08-002130.txt	10-K	JOHNSON &	2008-02-26	https://www.sec.gov/Archives/edgar/data/200406/0000950123-08-002130.txt	6266	JOHNSON & JOHNSON	478160104	JNJ	12	17531	2834	80954	66.7	2840.223
320186	2007	0000950129-08-001311.txt	10-K	GREY WOLF	2008-02-28	https://www.sec.gov/Archives/edgar/data/320186/0000950129-08-001311.txt	20134	GREY WOLF INC	397888108	GW	12	17531	1381	1207.97	5.33	178.346
895930	2007	0000950144-08-001442.txt	10-K	AMSURG	2008-02-27	https://www.sec.gov/Archives/edgar/data/895930/0000950144-08-001442.txt	65967	AMSURG CORP	03232P405	AMSG	12	17531	8011	781.634	27.06	31.203
1298521	2007	0000950134-08-004740.txt	10-K	Trubion Pharmaceuticals,	2008-03-13	https://www.sec.gov/Archives/edgar/data/1298521/0000950134-08-004740.txt	175153	TRUBION PHARMACEUTICALS INC	89778N102	TRBN	12	17531	2836	95.174	10	17.792
1008586	2007	0000950152-07-003118.txt	10-K	STREAMLINE HEALTH SOLUTIONS	2007-04-10	https://www.sec.gov/Archives/edgar/data/1008586/0000950152-07-003118.txt	62666	STREAMLINE HEALTH SOLUTIONS	86323X106	STRM	1	17562	7373	16.099	2.65	9.26
855658	2007	0001193125-08-055067.txt	10-K	LATTICE SEMICONDUCTOR	2008-03-13	https://www.sec.gov/Archives/edgar/data/855658/0001193125-08-055067.txt	16597	LATTICE SEMICONDUCTOR CORP	518415104	LSCC	12	17531	3674	376.285	3.25	115.134
1337899	2007	0001171843-08-000217.txt	10-K	Fortunet,	2008-03-26	https://www.sec.gov/Archives/edgar/data/1337899/0001171843-08-000217.txt	165464	FORTUNET INC	34969Q100	FNET	12	17531	3944	41.915	8.05	11.351
836429	2007	0001362310-07-002442.txt	10-K	SYNERGETICS USA	2007-10-15	https://www.sec.gov/Archives/edgar/data/836429/0001362310-07-002442.txt	165179	SYNERGETICS USA INC	87160G107	SURG	7	17378	3841	58.869	3.62	24.266
1344154	2007	0001047469-08-001756.txt	10-K	Emergency Medical Services	2008-02-27	https://www.sec.gov/Archives/edgar/data/1344154/0001047469-08-001756.txt	164571	EMERGENCY MEDICAL SVCS CORP	29100P102	EMS	12	17531	4100	1479.563	29.28	41.57
853816	2007	0000950144-08-001392.txt	10-K	LANDSTAR SYSTEM	2008-02-26	https://www.sec.gov/Archives/edgar/data/853816/0000950144-08-001392.txt	21440	LANDSTAR SYSTEM INC	515098101	LSTR	12	17531	4213	629.001	42.15	52.509
1171014	2007	0000950137-08-003788.txt	10-K	COSI	2008-03-17	https://www.sec.gov/Archives/edgar/data/1171014/0000950137-08-003788.txt	148249	COSI INC	22122P200	COSI	12	17531	5812	56.412	2.24	40.812
827052	2007	0000892569-08-000173.txt	10-K	EDISON	2008-02-27	https://www.sec.gov/Archives/edgar/data/827052/0000892569-08-000173.txt	9846	EDISON INTERNATIONAL	281020107	EIX	12	17531	4911	37562	53.37	325.811
1141982	2007	0000950129-08-001096.txt	10-K	COOPER INDUSTRIES	2008-02-22	https://www.sec.gov/Archives/edgar/data/1141982/0000950129-08-001096.txt	3497	COOPER INDUSTRIES PLC	G24140108	CBE	12	17531	3640	6133.5	52.88	179.454
78128	2007	0001362310-08-001150.txt	10-K	AQUA AMERICA	2008-02-27	https://www.sec.gov/Archives/edgar/data/78128/0001362310-08-001150.txt	8542	AQUA AMERICA INC	03836W103	WTR	12	17531	4941	3226.912	21.2	133.4
864559	2007	0001193125-08-058763.txt	10-K	CASCADE MICROTECH	2008-03-17	https://www.sec.gov/Archives/edgar/data/864559/0001193125-08-058763.txt	141389	CASCADE MICROTECH INC	147322101	CSCD	12	17531	3825	125.281	10.19	12.878
840489	2007	0000926236-08-000022.txt	10-K	FIRST CASH FINANCIAL SERVICES	2008-03-14	https://www.sec.gov/Archives/edgar/data/840489/0000926236-08-000022.txt	24157	FIRSTCASH INC	33767D105	FCFS	12	17531	5900	291.548	14.68	30.723
919015	2007	0001047469-08-003451.txt	10-K	BIOSPHERE MEDICAL	2008-03-26	https://www.sec.gov/Archives/edgar/data/919015/0001047469-08-003451.txt	29939	BIOSPHERE MEDICAL INC	09066V103	BSMD	12	17531	2890	34.759	5.13	18.288
881524	2007	0001047469-08-002318.txt	10-K	VIVUS	2008-03-07	https://www.sec.gov/Archives/edgar/data/881524/0001047469-08-002318.txt	30007	VIVUS INC	928551100	VVUS	12	17531	2834	199.709	5.18	58.873
43196	2007	0000950144-08-001947.txt	10-K	GRAY TELEVISION	2008-03-14	https://www.sec.gov/Archives/edgar/data/43196/0000950144-08-001947.txt	5284	GRAY TELEVISION INC	389375106	GTN	12	17531	4833	1625.969	8.02	48.154
730469	2007	0000730469-08-000102.txt	10-K	ALPHARMA	2008-02-27	https://www.sec.gov/Archives/edgar/data/730469/0000730469-08-000102.txt	1034	ALPHARMA INC  -CL A	020813101	ALO.2	12	17531	2834	1288.165	20.15	43.794
945436	2007	0001193125-08-042222.txt	10-K	MEMC ELECTRONIC MATERIALS	2008-02-29	https://www.sec.gov/Archives/edgar/data/945436/0001193125-08-042222.txt	60992	SUNEDISON INC	86732Y109	SUNEQ	12	17531	3674	2887.2	88.49	229.3
1071255	2007	0000950137-08-003584.txt	10-K	LAKES ENTERTAINMENT	2008-03-12	https://www.sec.gov/Archives/edgar/data/1071255/0000950137-08-003584.txt	117036	GOLDEN ENTERTAINMENT INC	381013101	GDEN	12	17531	7990	256.101	6.93	24.516
1028584	2007	0000950135-08-001827.txt	10-K	AMICAS,	2008-03-17	https://www.sec.gov/Archives/edgar/data/1028584/0000950135-08-001827.txt	65072	AMICAS INC	001712108	AMCS	12	17531	7372	128.441	2.66	44.473
93456	2007	0000906318-08-000026.txt	10-K	STANDARD REGISTER	2008-03-11	https://www.sec.gov/Archives/edgar/data/93456/0000906318-08-000026.txt	10005	STANDARD REGISTER CO	853887206	SRCTQ	12	17531	2761	419.546	11.66	28.727
1102993	2007	0001144204-08-015376.txt	10-K	LIVEPERSON	2008-03-14	https://www.sec.gov/Archives/edgar/data/1102993/0001144204-08-015376.txt	133869	LIVEPERSON INC	538146101	LPSN	12	17531	7372	102.488	5.34	47.892
1143068	2007	0001143068-08-000018.txt	10-K	GREAT PLAINS ENERGY	2008-02-28	https://www.sec.gov/Archives/edgar/data/1143068/0001143068-08-000018.txt	6334	GREAT PLAINS ENERGY INC	391164100	GXP	12	17531	4911	4826.7	29.32	86.234
949039	2007	0000950129-08-001178.txt	10-K	DIAMOND OFFSHORE DRILLING	2008-02-25	https://www.sec.gov/Archives/edgar/data/949039/0000950129-08-001178.txt	61409	DIAMOND OFFSHRE DRILLING INC	25271C102	DO	12	17531	1381	4341.465	142	138.87
1923	2007	0000950144-07-006681.txt	10-K	SERVIDYNE,	2007-07-19	https://www.sec.gov/Archives/edgar/data/1923/0000950144-07-006681.txt	1082	SERVIDYNE INC	81765M106	SERV.1	4	17652	8700	52.316	5.96	3.54
1364541	2007	0001193125-08-071421.txt	10-K	EAGLE ROCK ENERGY PARTNERS L	2008-04-01	https://www.sec.gov/Archives/edgar/data/1364541/0001193125-08-071421.txt	175157	EAGLE ROCK ENERGY PARTNRS LP	26985R104	EROC	12	17531	1311	1609.927	18.28	71.391
31667	2007	0000950134-07-012675.txt	10-K	EDUCATIONAL DEVELOPMENT	2007-05-31	https://www.sec.gov/Archives/edgar/data/31667/0000950134-07-012675.txt	4225	EDUCATIONAL DEVELOPMENT CORP	281479105	EDUC	2	17591	5190	20.065	5.7	3.707
91440	2007	0001104659-08-011401.txt	10-K	SNAP ON	2008-02-19	https://www.sec.gov/Archives/edgar/data/91440/0001104659-08-011401.txt	9778	SNAP-ON INC	833034101	SNA	12	17531	3420	2765.1	48.24	57.429
1324479	2007	0000950137-08-002838.txt	10-K	AMERICAN COMMERCIAL LINES	2008-02-27	https://www.sec.gov/Archives/edgar/data/1324479/0000950137-08-002838.txt	162897	AMERICAN COMMERCIAL LINES	025195405	ACLI	12	17531	4400	760.811	16.24	50.143
78536	2007	0001193125-08-058677.txt	10-K	REWARDS NETWORK	2008-03-17	https://www.sec.gov/Archives/edgar/data/78536/0001193125-08-058677.txt	12277	REWARDS NETWORKS INC	761557206	DINE	12	17531	7389	176.544	4.97	26.851
1362614	2007	0000932440-08-000167.txt	10-K	NOVAMERICAN STEEL	2008-02-22	https://www.sec.gov/Archives/edgar/data/1362614/0000932440-08-000167.txt	176872	BARZEL INDUSTRIES INC	069744100	TPUTQ	11	17500	3312	678.22	6.99	21.452
1002225	2007	0001047469-08-002677.txt	10-K	ADVENT SOFTWARE INC	2008-03-13	https://www.sec.gov/Archives/edgar/data/1002225/0001047469-08-002677.txt	61557	ADVENT SOFTWARE INC	007974108	ADVS	12	17531	7372	352.329	54.1	26.497
1002037	2007	0001193125-07-263122.txt	10-K	LEARNING TREE INTERNATIONAL	2007-12-11	https://www.sec.gov/Archives/edgar/data/1002037/0001193125-07-263122.txt	61662	LEARNING TREE INTL INC	522015106	LTRE	9	17439	8200	163.976	17.77	16.534
865231	2007	0001193125-08-041870.txt	10-K	CELL GENESYS	2008-02-28	https://www.sec.gov/Archives/edgar/data/865231/0001193125-08-041870.txt	27747	CELL GENESYS INC	150921104	CEGE	12	17531	2836	273.392	2.3	78.474
1036044	2007	0000950134-08-004956.txt	10-K	SCM MICROSYSTEMS	2008-03-18	https://www.sec.gov/Archives/edgar/data/1036044/0000950134-08-004956.txt	65552	IDENTIV INC	45170X205	INVE	12	17531	3577	48.564	3.34	15.737
743316	2007	0001193125-08-203947.txt	10-K	MAXIM INTEGRATED PRODUCTS	2008-09-30	https://www.sec.gov/Archives/edgar/data/743316/0001193125-08-203947.txt	14256	MAXIM INTEGRATED PRODUCTS	57772K101	MXIM	6	17347	3674	3606.784	33.41	320.553
1336917	2007	0001193125-08-035854.txt	10-K	Under Armour,	2008-02-22	https://www.sec.gov/Archives/edgar/data/1336917/0001193125-08-035854.txt	165052	UNDER ARMOUR INC	904311107	UA	12	17531	2300	390.613	43.67	48.69
894237	2007	0001104659-07-050898.txt	10-K	VISION SCIENCES INC	2007-06-28	https://www.sec.gov/Archives/edgar/data/894237/0001104659-07-050898.txt	65218	COGENTIX MEDICAL INC	19243A104	CGNT	3	17622	3842	19.29	3.7999	14.917
795551	2007	0001188112-08-000820.txt	10-K	THERAGENICS	2008-03-13	https://www.sec.gov/Archives/edgar/data/795551/0001188112-08-000820.txt	12691	THERAGENICS CORP	883375107	TGX	12	17531	2834	148.821	3.58	33.274
1059262	2007	0001047469-08-002720.txt	10-K	STANDARD PARKING	2008-03-14	https://www.sec.gov/Archives/edgar/data/1059262/0001047469-08-002720.txt	158737	SP PLUS CORP	78469C103	SP	12	17531	7500	215.388	48.49	9.161
912615	2007	0001193125-07-070413.txt	10-K	URBAN OUTFITTERS	2007-03-30	https://www.sec.gov/Archives/edgar/data/912615/0001193125-07-070413.txt	29150	URBAN OUTFITTERS INC	917047102	URBN	1	17562	5651	1142.791	29	166.105
874841	2007	0000892569-07-000366.txt	10-K	PACIFIC SUNWEAR OF CALIFORNIA	2007-03-30	https://www.sec.gov/Archives/edgar/data/874841/0000892569-07-000366.txt	27937	PACIFIC SUNWEAR CALIF INC	694873100	PSUNQ	1	17562	5651	752.143	11.12	70.027
48039	2008	0000950134-09-004038.txt	10-K	HOLLY	2009-02-27	https://www.sec.gov/Archives/edgar/data/48039/0000950134-09-004038.txt	5667	HOLLYFRONTIER CORP	436106108	HFC	12	17897	2911	1874.225	18.23	49.943
45012	2008	0000045012-09-000098.txt	10-K	HALLIBURTON	2009-02-18	https://www.sec.gov/Archives/edgar/data/45012/0000045012-09-000098.txt	5439	HALLIBURTON CO	406216101	HAL	12	17897	1389	14385	18.18	895
859475	2008	0000950134-08-016561.txt	10-K	TRIDENT MICROSYSTEMS	2008-09-12	https://www.sec.gov/Archives/edgar/data/859475/0000950134-08-016561.txt	26015	TRIDENT MICROSYSTEMS INC	895919108	TRIDQ	6	17713	3674	309.315	3.65	61.238
746598	2008	0000950137-08-012076.txt	10-K	BRADY	2008-09-26	https://www.sec.gov/Archives/edgar/data/746598/0000950137-08-012076.txt	2352	BRADY CORP	104674106	BRC	7	17744	3990	1850.513	36.67	53.754
105418	2008	0000105418-09-000014.txt	10-K	WEIS MARKETS	2009-03-12	https://www.sec.gov/Archives/edgar/data/105418/0000105418-09-000014.txt	11343	WEIS MARKETS INC	948849104	WMK	12	17897	5411	848.214	33.63	26.966
98246	2008	0000950123-08-003517.txt	10-K	TIFFANY &	2008-03-28	https://www.sec.gov/Archives/edgar/data/98246/0000950123-08-003517.txt	13646	TIFFANY & CO	886547108	TIF	1	17928	5944	3102.283	20.75	123.844
1424847	2008	0000950144-09-001760.txt	10-K	LORILLARD,	2009-03-02	https://www.sec.gov/Archives/edgar/data/1424847/0000950144-09-001760.txt	147175	LORILLARD INC	544147101	LO	12	17897	2100	2321	56.35	168
1370314	2008	0001370314-09-000005.txt	10-K	Double-Take Software,	2009-03-13	https://www.sec.gov/Archives/edgar/data/1370314/0001370314-09-000005.txt	175835	DOUBLE-TAKE SOFTWARE INC	258598101	DBTK	12	17897	7372	132.04	8.97	22.014
1375365	2008	0001193125-08-188476.txt	10-K	Super Micro Computer,	2008-09-02	https://www.sec.gov/Archives/edgar/data/1375365/0001193125-08-188476.txt	176567	SUPER MICRO COMPUTER INC	86800U104	SMCI	6	17713	3576	264.385	7.38	32.669
1288359	2008	0001188112-09-000520.txt	10-K	OTELCO	2009-03-11	https://www.sec.gov/Archives/edgar/data/1288359/0001188112-09-000520.txt	162501	OTELCO INC	688823301	OTEL	12	17897	4813	355.541	7.57	13.222
1094392	2008	0000950123-09-004221.txt	10-K	RUDOLPH TECHNOLOGIES	2009-03-06	https://www.sec.gov/Archives/edgar/data/1094392/0000950123-09-004221.txt	126423	RUDOLPH TECHNOLOGIES INC	781270103	RTEC	12	17897	3823	197.432	3.53	30.703
869570	2008	0000950137-09-001141.txt	10-K	SPSS	2009-02-18	https://www.sec.gov/Archives/edgar/data/869570/0000950137-09-001141.txt	28758	SPSS INC	78462K102	SPSS	12	17897	7372	486.957	26.96	18.173
16040	2008	0001193125-08-245933.txt	10-K	CABOT	2008-12-01	https://www.sec.gov/Archives/edgar/data/16040/0001193125-08-245933.txt	2593	CABOT CORP	127055101	CBT	9	17805	2890	2858	31.78	65.278
33002	2008	0000950134-08-009039.txt	10-K	ENNIS,	2008-05-09	https://www.sec.gov/Archives/edgar/data/33002/0000950134-08-009039.txt	4390	ENNIS INC	293389102	EBF	2	17956	2761	436.38	8.18	25.716
900075	2008	0001047469-08-010447.txt	10-K	COPART	2008-09-29	https://www.sec.gov/Archives/edgar/data/900075/0001047469-08-010447.txt	29901	COPART INC	217204106	CPRT	7	17744	5010	956.247	43.86	83.275
1002531	2008	0000950152-09-002618.txt	10-K	TOLLGRADE COMMUNICATIONS INC	2009-03-13	https://www.sec.gov/Archives/edgar/data/1002531/0000950152-09-002618.txt	61725	TOLLGRADE COMMUNICATIONS INC	889542106	TLGD	12	17897	3825	124.347	4.78	12.661
889331	2008	0000950137-09-001280.txt	10-K	LITTELFUSE INC	2009-02-25	https://www.sec.gov/Archives/edgar/data/889331/0000950137-09-001280.txt	25747	LITTELFUSE INC	537008104	LFUS	12	17897	3613	538.928	16.6	21.72
763532	2008	0000950152-08-007199.txt	10-K	LSI INDUSTRIES	2008-09-15	https://www.sec.gov/Archives/edgar/data/763532/0000950152-08-007199.txt	6527	LSI INDUSTRIES INC	50216C108	LYTS	6	17713	3640	184.214	8.12	21.585
1034054	2008	0001193125-09-041076.txt	10-K	SBA COMMUNICATIONS	2009-02-27	https://www.sec.gov/Archives/edgar/data/1034054/0001193125-09-041076.txt	121382	SBA COMMUNICATIONS CORP	78388J106	SBAC	12	17897	4899	3211.508	16.32	117.525
1000753	2008	0000950129-09-000335.txt	10-K	ADMINISTAFF INC	2009-02-09	https://www.sec.gov/Archives/edgar/data/1000753/0000950129-09-000335.txt	64302	INSPERITY INC	45778Q107	NSP	12	17897	7363	616.84	21.68	25.139
813828	2008	0001047469-09-001824.txt	10-K	CBS	2009-02-25	https://www.sec.gov/Archives/edgar/data/813828/0001047469-09-001824.txt	13714	CBS CORP	124857202	CBS	12	17897	4833	26889.3	8.19	670.8
66756	2008	0000066756-09-000015.txt	10-K	ALLETE	2009-02-13	https://www.sec.gov/Archives/edgar/data/66756/0000066756-09-000015.txt	7437	ALLETE INC	018522300	ALE	12	17897	4931	2134.8	32.27	32.6
949039	2008	0000950129-09-000536.txt	10-K	DIAMOND OFFSHORE DRILLING	2009-02-24	https://www.sec.gov/Archives/edgar/data/949039/0000950129-09-000536.txt	61409	DIAMOND OFFSHRE DRILLING INC	25271C102	DO	12	17897	1381	4938.762	58.94	139.001
1088033	2008	0001193125-09-037546.txt	10-K	QUEST SOFTWARE	2009-02-25	https://www.sec.gov/Archives/edgar/data/1088033/0001193125-09-037546.txt	122921	QUEST SOFTWARE INC	74834T103	QSFT	12	17897	7372	1345.659	12.59	94.298
895655	2008	0001193125-09-034983.txt	10-K	JARDEN	2009-02-23	https://www.sec.gov/Archives/edgar/data/895655/0001193125-09-034983.txt	27980	JARDEN CORP	471109108	JAH	12	17897	3634	5727	11.5	75.6
5187	2008	0001193125-09-039448.txt	10-K		2009-02-27	https://www.sec.gov/Archives/edgar/data/5187/0001193125-09-039448.txt	1478	WYETH	983024100	WYE	12	17897	2834	44031.724	37.51	1331.554
1000697	2008	0000950135-09-001331.txt	10-K	WATERS CORP	2009-02-27	https://www.sec.gov/Archives/edgar/data/1000697/0000950135-09-001331.txt	61574	WATERS CORP	941848103	WAT	12	17897	3826	1622.898	36.65	97.891
899723	2008	0000950152-09-001849.txt	10-K	OM GROUP	2009-02-26	https://www.sec.gov/Archives/edgar/data/899723/0000950152-09-001849.txt	29001	OM GROUP INC	670872100	OMG	12	17897	3341	1434.427	21.11	30.181
750561	2008	0000950134-09-003512.txt	10-K	PARALLEL PETROLEUM	2009-02-23	https://www.sec.gov/Archives/edgar/data/750561/0000950134-09-003512.txt	8341	PARALLEL PETROLEUM CORP	699157103	PLLL	12	17897	1311	550.576	2.01	41.597
48465	2008	0001104659-08-078222.txt	10-K	HORMEL FOODS CORP	2008-12-23	https://www.sec.gov/Archives/edgar/data/48465/0001104659-08-078222.txt	5709	HORMEL FOODS CORP	440452100	HRL	10	17836	2011	3616.471	28.26	134.521
